input_trafo,output_trafo,init,init_size_fraction,random_interleave_iter,surrogate,extratrees,trees,variance_estimator,kernel,nugget,scaling,acqf,lambda,epsilon_decay,lambda_decay,acqopt,parameter,iteration,id,mean_meta_score,n_na,n,batch_nr
none,log,random,0.25,0,rf,FALSE,10,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,6,19,1.00788332616928,0,8,6
none,log,random,0.25,0,rf,TRUE,500,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,6,20,1.03783015762471,0,8,6
none,log,random,0.25,0,rf,FALSE,500,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,6,21,1.01046975218789,0,8,6
none,log,random,0.25,0,gp,,,,gauss,0,TRUE,CB,3,,FALSE,CMAES,surrogate,6,22,1.02436867483912,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,0,TRUE,CB,3,,FALSE,CMAES,surrogate,6,23,1.11388837312935,0,8,6
none,log,random,0.25,0,gp,,,,matern5_2,0,TRUE,CB,3,,FALSE,CMAES,surrogate,6,24,1.08225972709612,0,8,6
none,log,random,0.25,0,gp,,,,exp,0,TRUE,CB,3,,FALSE,CMAES,surrogate,6,25,1.12387256914092,0,8,6
none,log,random,0.25,0,gp,,,,gauss,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,6,26,1.04737014318967,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,6,27,1.10476528731219,0,8,6
none,log,random,0.25,0,gp,,,,matern5_2,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,6,28,1.0183848313976,0,8,6
none,log,random,0.25,0,gp,,,,exp,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,6,29,1.07151271900861,0,8,6
none,log,random,0.25,0,gp,,,,gauss,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,6,30,0.999401326716548,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,6,31,1.09756916070489,0,8,6
none,log,random,0.25,0,gp,,,,matern5_2,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,6,32,1.0926947408934,0,8,6
none,log,random,0.25,0,gp,,,,exp,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,6,33,1.10519589616333,0,8,6
none,log,random,0.25,0,gp,,,,gauss,0,FALSE,CB,3,,FALSE,CMAES,surrogate,6,34,1.09092017902127,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,0,FALSE,CB,3,,FALSE,CMAES,surrogate,6,35,1.16444147931258,0,8,6
none,log,random,0.25,0,gp,,,,matern5_2,0,FALSE,CB,3,,FALSE,CMAES,surrogate,6,36,1.16786356046695,0,8,6
none,log,random,0.25,0,gp,,,,exp,0,FALSE,CB,3,,FALSE,CMAES,surrogate,6,37,1.10250982031958,0,8,6
none,log,random,0.25,0,gp,,,,gauss,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,6,38,1.02951980427533,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,6,39,1.0805114267816,0,8,6
none,log,random,0.25,0,gp,,,,matern5_2,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,6,40,1.05138661032235,0,8,6
none,log,random,0.25,0,gp,,,,exp,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,6,41,1.08871158533448,0,8,6
none,log,random,0.25,0,gp,,,,gauss,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,6,42,1.11676687684032,0,8,6
none,log,random,0.25,0,gp,,,,matern5_2,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,6,43,1.16687405774445,0,8,6
none,log,random,0.25,0,gp,,,,exp,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,6,44,1.07881347586555,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,PI,,,,CMAES,acqf,6,45,0.531973426789457,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,Mean,,,,CMAES,acqf,6,46,0.963030739054213,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,1,,TRUE,CMAES,acqf,6,47,1.0922953712837,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,TRUE,CMAES,acqf,6,48,1.17333476317134,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,10,,TRUE,CMAES,acqf,6,49,1.04647787934669,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,1,,FALSE,CMAES,acqf,6,50,1.05475405684792,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,10,,FALSE,CMAES,acqf,6,51,1.04511891150423,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,EI,,TRUE,,CMAES,acqf,6,52,1.15064577097406,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,EI,,FALSE,,CMAES,acqf,6,53,1.153870814442,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,RS_1000,acqopt,6,54,0.895378782238018,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,RS,acqopt,6,55,0.967508714263915,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,LS,acqopt,6,56,1.16200083337573,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,DIRECT,acqopt,6,57,1.06418428129495,0,8,6
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,LBFGSB,acqopt,6,58,0.832988364091692,0,8,6
unitcube,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,input_trafo,7,1,1.16924533083908,0,8,7
none,none,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,output_trafo,7,2,0.97654022599732,0,8,7
none,standardize,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,output_trafo,7,3,0.989831724776965,0,8,7
none,log,lhs,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init,7,4,1.17012795124849,0,8,7
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init,7,5,1.1801748278239,0,8,7
none,log,random,0.10,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init_size_fraction,7,6,1.15855849003054,0,8,7
none,log,random,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init_size_fraction,7,7,1.17576094985903,0,8,7
none,log,random,0.05,2,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,random_interleave_iter,7,8,1.15201595244737,0,8,7
none,log,random,0.05,4,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,random_interleave_iter,7,9,1.17120362215273,0,8,7
none,log,random,0.05,0,rf,TRUE,10,jack,,,,CB,3,,FALSE,CMAES,surrogate,7,10,0.913888277629047,0,8,7
none,log,random,0.05,0,rf,FALSE,10,jack,,,,CB,3,,FALSE,CMAES,surrogate,7,11,0.939292487247124,0,8,7
none,log,random,0.05,0,rf,TRUE,500,jack,,,,CB,3,,FALSE,CMAES,surrogate,7,12,0.98491164337917,0,8,7
none,log,random,0.05,0,rf,FALSE,500,jack,,,,CB,3,,FALSE,CMAES,surrogate,7,13,0.984688352962921,0,8,7
none,log,random,0.05,0,rf,TRUE,10,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,7,14,1.0495954682943,0,8,7
none,log,random,0.05,0,rf,FALSE,10,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,7,15,1.01023527970392,0,8,7
none,log,random,0.05,0,rf,TRUE,500,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,7,16,1.08563949204442,0,8,7
none,log,random,0.05,0,rf,FALSE,500,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,7,17,1.04358516802562,0,8,7
none,log,random,0.05,0,rf,TRUE,10,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,7,18,0.958731946060888,0,8,7
none,log,random,0.05,0,rf,FALSE,10,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,7,19,1.01495988853495,0,8,7
none,log,random,0.05,0,rf,TRUE,500,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,7,20,1.02144506003199,0,8,7
none,log,random,0.05,0,rf,FALSE,500,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,7,21,1.03478332894914,0,8,7
none,log,random,0.05,0,gp,,,,gauss,0,TRUE,CB,3,,FALSE,CMAES,surrogate,7,22,0.971154030631836,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,0,TRUE,CB,3,,FALSE,CMAES,surrogate,7,23,1.08820567192515,0,8,7
none,log,random,0.05,0,gp,,,,matern5_2,0,TRUE,CB,3,,FALSE,CMAES,surrogate,7,24,1.02961274030212,0,8,7
none,log,random,0.05,0,gp,,,,exp,0,TRUE,CB,3,,FALSE,CMAES,surrogate,7,25,1.06378772081897,0,8,7
none,log,random,0.05,0,gp,,,,gauss,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,7,26,0.99835339819775,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,7,27,1.07187592174544,0,8,7
none,log,random,0.05,0,gp,,,,matern5_2,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,7,28,1.04035040165812,0,8,7
none,log,random,0.05,0,gp,,,,exp,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,7,29,1.05278001084647,0,8,7
none,log,random,0.05,0,gp,,,,gauss,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,7,30,0.936856957777614,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,7,31,1.08984362402847,0,8,7
none,log,random,0.05,0,gp,,,,matern5_2,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,7,32,1.04094601827733,0,8,7
none,log,random,0.05,0,gp,,,,exp,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,7,33,1.07906244224392,0,8,7
none,log,random,0.05,0,gp,,,,gauss,0,FALSE,CB,3,,FALSE,CMAES,surrogate,7,34,1.13481721908237,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,0,FALSE,CB,3,,FALSE,CMAES,surrogate,7,35,1.17963805310742,0,8,7
none,log,random,0.05,0,gp,,,,matern5_2,0,FALSE,CB,3,,FALSE,CMAES,surrogate,7,36,1.16973117343348,0,8,7
none,log,random,0.05,0,gp,,,,exp,0,FALSE,CB,3,,FALSE,CMAES,surrogate,7,37,1.06420586011868,0,8,7
none,log,random,0.05,0,gp,,,,gauss,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,7,38,1.13927278101771,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,7,39,1.16474157504322,0,8,7
none,log,random,0.05,0,gp,,,,matern5_2,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,7,40,1.15076313870486,0,8,7
none,log,random,0.05,0,gp,,,,exp,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,7,41,1.04571360629738,0,8,7
none,log,random,0.05,0,gp,,,,gauss,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,7,42,1.16041011587548,0,8,7
none,log,random,0.05,0,gp,,,,matern5_2,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,7,43,1.17316978604032,0,8,7
none,log,random,0.05,0,gp,,,,exp,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,7,44,1.06381933321043,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,PI,,,,CMAES,acqf,7,45,0.0879723071522868,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,Mean,,,,CMAES,acqf,7,46,0.864316066526912,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,1,,TRUE,CMAES,acqf,7,47,1.06716398676391,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,TRUE,CMAES,acqf,7,48,1.15780885213317,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,10,,TRUE,CMAES,acqf,7,49,1.05791648901265,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,1,,FALSE,CMAES,acqf,7,50,1.02355222596114,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,10,,FALSE,CMAES,acqf,7,51,1.05578980604284,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,EI,,TRUE,,CMAES,acqf,7,52,1.15585342702571,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,EI,,FALSE,,CMAES,acqf,7,53,1.10285932972573,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,RS_1000,acqopt,7,54,0.900073710108767,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,RS,acqopt,7,55,0.988124023794871,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,LS,acqopt,7,56,1.17716640538016,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,DIRECT,acqopt,7,57,1.07999289680988,0,8,7
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,LBFGSB,acqopt,7,58,0.602643479782759,0,8,7
unitcube,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,input_trafo,8,1,1.18188242043686,0,8,8
none,none,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,output_trafo,8,2,0.981273715812028,0,8,8
none,standardize,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,output_trafo,8,3,0.982980441417876,0,8,8
none,log,random,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init,8,4,1.1809808528012,0,8,8
none,log,lhs,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init,8,5,1.17678507112225,0,8,8
none,log,sobol,0.10,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init_size_fraction,8,6,1.17311066295295,0,8,8
none,log,sobol,0.25,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,init_size_fraction,8,7,1.16707645191506,0,8,8
none,log,sobol,0.05,2,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,random_interleave_iter,8,8,1.16577717156686,0,8,8
none,log,sobol,0.05,4,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,CMAES,random_interleave_iter,8,9,1.18001451079614,0,8,8
none,log,sobol,0.05,0,rf,TRUE,10,jack,,,,CB,3,,FALSE,CMAES,surrogate,8,10,0.934288221229962,0,8,8
none,log,sobol,0.05,0,rf,FALSE,10,jack,,,,CB,3,,FALSE,CMAES,surrogate,8,11,0.918726951532009,0,8,8
none,log,sobol,0.05,0,rf,TRUE,500,jack,,,,CB,3,,FALSE,CMAES,surrogate,8,12,0.992193535954231,0,8,8
none,log,sobol,0.05,0,rf,FALSE,500,jack,,,,CB,3,,FALSE,CMAES,surrogate,8,13,0.928729078601488,0,8,8
none,log,sobol,0.05,0,rf,TRUE,10,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,8,14,1.05184800923335,0,8,8
none,log,sobol,0.05,0,rf,FALSE,10,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,8,15,1.00237175150998,0,8,8
none,log,sobol,0.05,0,rf,TRUE,500,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,8,16,1.0428622473766,0,8,8
none,log,sobol,0.05,0,rf,FALSE,500,ensemble_standard_deviation,,,,CB,3,,FALSE,CMAES,surrogate,8,17,1.0718010560078,0,8,8
none,log,sobol,0.05,0,rf,TRUE,10,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,8,18,1.06246427944001,0,8,8
none,log,sobol,0.05,0,rf,FALSE,10,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,8,19,1.04802907649029,0,8,8
none,log,sobol,0.05,0,rf,TRUE,500,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,8,20,1.03705274545115,0,8,8
none,log,sobol,0.05,0,rf,FALSE,500,law_of_total_variance,,,,CB,3,,FALSE,CMAES,surrogate,8,21,0.988571070760452,0,8,8
none,log,sobol,0.05,0,gp,,,,gauss,0,TRUE,CB,3,,FALSE,CMAES,surrogate,8,22,0.953303209179196,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,0,TRUE,CB,3,,FALSE,CMAES,surrogate,8,23,1.0619865998564,0,8,8
none,log,sobol,0.05,0,gp,,,,matern5_2,0,TRUE,CB,3,,FALSE,CMAES,surrogate,8,24,1.01860685240395,0,8,8
none,log,sobol,0.05,0,gp,,,,exp,0,TRUE,CB,3,,FALSE,CMAES,surrogate,8,25,1.0876758339311,0,8,8
none,log,sobol,0.05,0,gp,,,,gauss,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,8,26,0.985405000259522,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,8,27,1.05101216327908,0,8,8
none,log,sobol,0.05,0,gp,,,,matern5_2,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,8,28,1.05038366194488,0,8,8
none,log,sobol,0.05,0,gp,,,,exp,1e-3,TRUE,CB,3,,FALSE,CMAES,surrogate,8,29,1.07390532772739,0,8,8
none,log,sobol,0.05,0,gp,,,,gauss,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,8,30,0.992266495180761,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,8,31,1.01848713402516,0,8,8
none,log,sobol,0.05,0,gp,,,,matern5_2,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,8,32,1.03454839918624,0,8,8
none,log,sobol,0.05,0,gp,,,,exp,1e-8,TRUE,CB,3,,FALSE,CMAES,surrogate,8,33,1.08763188632654,0,8,8
none,log,sobol,0.05,0,gp,,,,gauss,0,FALSE,CB,3,,FALSE,CMAES,surrogate,8,34,1.13691196647179,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,0,FALSE,CB,3,,FALSE,CMAES,surrogate,8,35,1.15726042442804,0,8,8
none,log,sobol,0.05,0,gp,,,,matern5_2,0,FALSE,CB,3,,FALSE,CMAES,surrogate,8,36,1.16943399568675,0,8,8
none,log,sobol,0.05,0,gp,,,,exp,0,FALSE,CB,3,,FALSE,CMAES,surrogate,8,37,1.01803774776271,0,8,8
none,log,sobol,0.05,0,gp,,,,gauss,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,8,38,1.1516379478999,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,8,39,1.14143065683875,0,8,8
none,log,sobol,0.05,0,gp,,,,matern5_2,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,8,40,1.15577131676302,0,8,8
none,log,sobol,0.05,0,gp,,,,exp,1e-3,FALSE,CB,3,,FALSE,CMAES,surrogate,8,41,1.07195035393047,0,8,8
none,log,sobol,0.05,0,gp,,,,gauss,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,8,42,1.14442239716523,0,8,8
none,log,sobol,0.05,0,gp,,,,matern5_2,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,8,43,1.16787094942631,0,8,8
none,log,sobol,0.05,0,gp,,,,exp,1e-8,FALSE,CB,3,,FALSE,CMAES,surrogate,8,44,1.07554827591941,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,PI,,,,CMAES,acqf,8,45,0.306809387094554,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,Mean,,,,CMAES,acqf,8,46,0.8526745027091,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,1,,TRUE,CMAES,acqf,8,47,1.05048564437431,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,TRUE,CMAES,acqf,8,48,1.17249134795831,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,10,,TRUE,CMAES,acqf,8,49,1.05812868878016,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,1,,FALSE,CMAES,acqf,8,50,1.05565284105187,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,10,,FALSE,CMAES,acqf,8,51,1.04263431258039,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,EI,,TRUE,,CMAES,acqf,8,52,1.13201642914702,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,EI,,FALSE,,CMAES,acqf,8,53,1.15068497202697,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,RS_1000,acqopt,8,54,0.911244542257585,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,RS,acqopt,8,55,0.987232846618863,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,LS,acqopt,8,56,1.17560017056348,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,DIRECT,acqopt,8,57,1.08043979852113,0,8,8
none,log,sobol,0.05,0,gp,,,,matern3_2,1e-8,FALSE,CB,3,,FALSE,LBFGSB,acqopt,8,58,0.617627489708937,0,8,8
